Date,Time,Location,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
10/8/26,,"Bueren, Germany",Deutsche Lufthansa,,,Fokker FG III,D-468,1554,4,4,0,Weather related.,Significant_Damage_And_Serious_Injuries,51.0045662,10,18,57.5660893,0.38823729,78.93,6,37429.1532,2,0.00915243,1081
10/21/26,13:15,English Channel,Imperial Airways,,,Handley Page W-10,G-EBMS,W10/3,12,0,0,"The plane was on a flight from London to Paris when power was lost to the starboard engine. The aircraft began to lose altitude until it eventually ditched into the sea about 18 miles from the English coast. The plane stayed afloat long enough for the fishing boat Invicta, piloted by Captain Marshall, to rescue all aboard. The plane was named Prince Henry.",Significant_Damage_And_Serious_Injuries,43.5159817,12,2,62.0328168,0.45134584,87.34,3,37571.9051,3,0.186909,230
11/11/26,,"Cape Bojador, Morocco",Grands Express Aeriens,,,Breguet 14,,,3,3,0,,Significant_Damage_And_Fatalities,35.2511416,11,6,51.3673655,0.39869528,80.44,7,35285.269,2,0.00321236,7862
12/16/26,,"Medford, Oregon",PacifiAir Transport,,,Ryan M-1,2,,1,1,0,,Highly_Fatal_And_Damaging,33.7442922,11,2,64.4484959,0.51409376,77.34,4,3971.09423,1,0.02010313,5615
1/12/27,,"Lille, France",KLM Royal Dutch Airlines,,,Fokker F-VII,H-NADH,,2,2,0,,Minor_Damage_And_Injuries,31.826484,19,0,76.071103,0.38643419,81.57,4,36989.0802,2,0.06727998,8718
3/20/27,,"Rabat, Morocco",Grands Express Aeriens,,,Breguet 14,F-ALRA,,1,1,0,,Significant_Damage_And_Serious_Injuries,42.8767123,12,14,68.9608022,0.25444717,77.23,4,13938.951,3,0.02555701,1796
3/24/27,,"Tambo, Qld, Australia",Qantas,,,de Havilland DH-9C,G-AUED,86,3,3,0,Stalled at low altitiude on approach to land,Significant_Damage_And_Serious_Injuries,31.5068493,15,4,61.5770283,0.49389903,80.47,6,42708.8545,3,0.01055719,8646
4/15/27,,"King Hill, Idaho",Varney Air Lines,,,,,,1,1,0,Crashed after an unsuccessful attempt at fly into strong headwinds. The engine quit and the plane nosedived into the ground.,Highly_Fatal_And_Damaging,35.9817352,11,7,85.9617138,0.19891165,78.48,3,22102.0385,2,0.11091164,925
4/22/27,,"Goshen, Indiana",US Aerial Mail Service,,,Douglas M-4,626,,1,1,0,,Minor_Damage_And_Injuries,30.1369863,16,3,53.2816773,0.25011973,82.18,1,17318.5485,2,0.65162374,2300
4/22/27,,"Floh, Germany",Deutsche Lufthansa,,,Fokker FG III,D-729,1567,2,2,0,Engine failure.,Highly_Fatal_And_Damaging,54.520548,5,3,80.0364631,0.18304436,80.05,3,40028.3261,0,0.19833601,6035
5/2/27,,"Algiers, Algeria",Air Union,,,SPCA Meteore 63,,,3,1,0,,Minor_Damage_And_Injuries,54.8858448,12,4,61.2579763,0.43728164,78.36,4,28287.9926,1,0.05230859,645
7/27/27,,"Amoneburg, Germany",Deutsche Lufthansa,,,Junkers F-13,D-206,591,5,5,0,Engine failure.,Minor_Damage_And_Injuries,57.5799087,11,1,76.8915223,0.42826614,87.23,2,35859.4448,2,0.4857708,2384
8/22/27,8:30,"Sevenoaks, England",KLM Royal Dutch Airlines,,Croydon - Schiphol,Fokker F-VIII,,4993,11,1,0,"A broken wire led to the partial loss of the the rudder and a crash landing which resulted in the aircraft striking a tree, killing the flight engineer.",Highly_Fatal_And_Damaging,27.3059361,13,13,84.8678213,0.2638233,80.27,2,29399.9063,2,0.39935933,5453
9/3/27,,"Willington, Connecticut",Colonial Air Transport,,,Fokker Universal,,,1,1,0,,Minor_Damage_And_Injuries,58.2648402,11,7,68.9152233,0.28473927,81.92,3,38968.2365,3,0.1962748,9005
9/17/27,,"Hadley, New Jersey",Reynolds Airways,,Sightseeing,Fokker F-VII,NC776,4840,12,7,0,The sightseeing plane took off and rose to 400 ft. when the engine failed.  The plane stalled and plunged to the ground in an apple orchard. Engine failure. The pilot was not familiar with the type of aircraft.,Significant_Damage_And_Fatalities,83.652968,7,1,89.5168642,0.27536315,80.07,6,30107.3466,4,0.00716896,4175
9/22/27,,"Saale, Germany",Deutsche Lufthansa,,,BFW M-18,D-1177,30,4,2,0,Engine failure.,Highly_Fatal_And_Damaging,34.7945206,11,19,61.668186,0.44846087,78.22,4,44997.4738,1,0.08153505,9726
9/23/27,10:00,"Schleiz, Germany",Deutsche Lufthansa,,Berlin - Munich,Dornier Merkur,D-585,,6,6,0,Broken wing strut.,Highly_Fatal_And_Damaging,29.7260274,12,17,75.7520511,0.19602669,77.49,4,28715.708,1,0.05310589,8335
10/6/27,,"Thies, Mauritania",Lignes Aeriennes Latecoere,,,Breguet 14,F-AGBN,,2,2,0,,Highly_Fatal_And_Damaging,32.3744292,12,11,66.5907019,0.58693906,79.61,4,25615.5822,2,0.0470079,8382
10/30/27,,"New Brunswick, New Jersey",Colonial Air Transport,,,Fairchild FC-2,,,4,4,0,Went into a tailspin and crashed into a corn field,Minor_Damage_And_Injuries,15.2054795,20,10,50.5925251,0.4080714,80.6,1,23086.0704,4,0.84913343,9993
11/16/27,,"Strasburg, France",CIDNA,,,Farman F-121 Jabiru,,,1,1,0,,Significant_Damage_And_Fatalities,69.3607306,11,31,88.4685506,0.25048035,79.36,6,44244.9035,1,0.01056921,875
11/16/27,,Over the Gulf of Finland,Aero O-Y,,,Junkers F-13,K-SALD,798,6,6,0,,Significant_Damage_And_Fatalities,17.716895,16,1,54.9680948,0.47154057,76.78,4,36683.4599,1,0.06770181,2325
11/29/27,,"Corunna, Indiana",National Air Transport,,,Douglas M-4,,,1,1,0,,Significant_Damage_And_Fatalities,30.3196347,12,1,52.2333637,0.42249621,77.99,2,9666.94056,2,0.1221224,11248
12/26/27,,"Almeria, Spain",Aeropostale,,,Breguet 14,,,2,2,0,,Minor_Damage_And_Injuries,56.0273973,12,13,62.8532361,0.31250703,77.36,5,44899.0705,2,0.02970818,8489
12/28/27,,"Abuerio, Spain",Aeropostale,,,Breguet 14,F-AFGS,,1,1,0,,Minor_Damage_And_Injuries,41.7351598,16,5,66.4995442,0.46577065,76.2,2,32060.6341,3,0.4326513,7000
12/31/27,,France,Latecoere Airlines,,,Latécoère 23,,,4,4,0,,Minor_Damage_And_Injuries,56.8493151,12,0,73.1996354,0.35217526,80.79,2,29887.806,2,0.40559831,4283
1/8/28,,"Near Canajoharie, New York",Colonial Western Airlines,,Minola - Albany - Buffalo,Fairchild FC-2,,39,3,3,0,Became lost in dense fog and flew into the ground in the Mohawk Valley while proceeding to Buffalo..,Significant_Damage_And_Serious_Injuries,16.6666667,19,15,65.9981769,0.49930833,76.53,1,11268.2935,3,0.41675474,3799
1/16/28,,"Solis, Uruguay",Aeropostale,,,Latecoere 25,,,2,2,0,,Significant_Damage_And_Serious_Injuries,27.3972603,17,0,72.1969006,0.34027479,77.36,2,30684.6726,2,0.41591963,7372
1/22/28,,"Tarragona, Spain",Aeropostale,,,Breguet 14,F-AHEQ,,2,2,0,,Significant_Damage_And_Serious_Injuries,47.8995434,18,12,53.7830447,0.47262243,78.87,6,24170.0895,2,0.00589731,9008
1/22/28,,France,Aeropostale,,,Breguet 14,,,2,1,0,,Minor_Damage_And_Injuries,42.6940639,12,11,45.6700091,0.41492319,81.84,3,29832.3547,2,0.14851906,11554
1/27/28,,"Almeria, Spain",Aeropostale,,,Breguet 14,F-AEEH,,1,1,0,,Minor_Damage_And_Injuries,65.9817352,9,3,64.9954421,0.33955355,77.98,1,33179.916,2,1.22202819,10570
2/26/28,,"Marquette, Nebraska",Boeing Air Transport,,,Boeing 40,NC280,,2,1,0,The air mail plane crashed into a grove of cottonwood trees and burned. Businessman F.H. Craig was killed and pilot Frank Yegar injured. The pilot descended in altitude due to air pockets.The plane then ran into an air pocket that brought the plane down into the grove of trees.,Highly_Fatal_And_Damaging,34.6575343,11,5,84.1841386,0.19891165,78.52,7,53915.333,0,0.00440429,12336
3/3/28,,"Rio de Janeiro, Brazil",,,,,,,10,10,0,,Significant_Damage_And_Fatalities,59.8173516,14,0,74.5670009,0.30385215,76.33,7,13696.9971,2,0.00135637,9511
3/11/28,,"Off Cape Griz Nez, France",Air Union,,,Farman F-60 Goliath,F-AEFC,,2,2,0,,Highly_Fatal_And_Damaging,22.6027397,15,15,57.976299,0.52779733,82.39,4,36653.7937,0,0.06703816,9293
4/17/28,,"Federal, Wyoming",Boeing Air Transport,,,Boeing 40,,,2,1,0,,Highly_Fatal_And_Damaging,21.2785388,15,8,72.8350046,0.32945619,82.93,4,43034.5727,1,0.07902832,11680
4/19/28,,"Minuesa, Spain",Iberia Airlines,,,Rohrbach Roland,M-CCCC,,9,9,0,Crashed in fog.,Significant_Damage_And_Serious_Injuries,69.8630137,11,3,57.1558797,0.44160909,76.83,7,42842.0383,2,0.00385705,9844
5/7/28,,,Aeropostale,,,Latecoere 26,F-AIMQ,,1,1,0,,Highly_Fatal_And_Damaging,48.6757991,7,2,67.6390155,0.25192283,78.77,4,30423.725,4,0.05565872,7236
5/12/28,,"Dearborn, Minnesota",Ford Air Freight Inc.,,,Ford 4,NC1492,,2,2,0,,Highly_Fatal_And_Damaging,18.7214612,16,2,74.247949,0.2389405,79.16,1,15576.8281,2,0.58948871,11373
5/26/28,,"Radevormwald, Germany",Deutsche Lufthansa,,,Junkers F-13,D-583,742,5,3,0,Pilot error.,Minor_Damage_And_Injuries,52.3744292,9,5,41.2032817,0.62300108,79.53,3,34001.7262,1,0.17026559,3557
6/14/28,,"Frankfurt, Germany",Deutsche Lufthansa,,,AEGK,D-74,439,5,5,0,,Highly_Fatal_And_Damaging,32.739726,12,7,63.6736554,0.43259358,77.34,4,27897.8067,2,0.05071054,841
6/22/28,,"Lebo, Kansas",National Air Transport,,Chicago - Dallas,Douglas M-4,,,1,1,0,The mail plane flew into tornado like winds and crashed to the ground.,Minor_Damage_And_Injuries,57.0319635,12,9,65.2233364,0.27788749,78.48,2,34310.1043,1,0.46527334,8482
7/10/28,,Over the Gulf of Finland,Aero O-Y,,,Junkers F-13,K-SALB,760,6,6,0,,Minor_Damage_And_Injuries,54.4292237,12,6,68.7784868,0.19891165,76.58,5,32800.8369,2,0.02145052,10489
7/13/28,,"Purley, England",Imperial Airways,,Testing,Vickers 74 Vulcan,G-EBLB,9,4,4,0,Crashed to the ground shortly after taking off killing two men and two women.,Significant_Damage_And_Fatalities,58.7671233,14,8,73.01732,0.34965092,79.29,7,37867.5043,4,0.00364069,8621
7/24/28,,"Waalhaven harbor, Netherlands",KLM Royal Dutch Airlines,,,Fokker (KLM) F.III,H-NABR,1533 (KLM-1),1,1,0,The plane crashed into the Waalhaven harbor.,Significant_Damage_And_Serious_Injuries,33.1506849,15,0,76.8003646,0.36948503,80.64,4,37935.8017,1,0.06921544,4769
8/25/28,,"Near Port Townsend, BC, Canada",British Columbia Airways,,Victoria - Seattle,Ford 4-AT-B Tri Motor,G-CATX,4-AT-26,7,7,0,Crashed into Puget Sound in dense fog.  Considered the first Canadian air disaster.,Minor_Damage_And_Injuries,34.6575343,15,8,54.284412,0.59234836,82.71,3,34985.7217,3,0.17508977,6561
9/2/28,,"Toul, France",CIDNA,,,Bleriot Spad 56,,,3,3,0,,Highly_Fatal_And_Damaging,28.9497717,13,4,69.5989061,0.33486549,83.29,4,36539.8993,3,0.06729713,10412
9/4/28,,"Adelaide Hills, Australia",Qantas,,,de Havilland DH.50J,G-AUHI,,2,1,0,"Following the conclusion of an aerial tour carrying Sir John Salmond, the aircraft departed Adelaide piloted by C. W. A. Scott with an engineer as passenger. Control was lost in the cloud during an attempt to cross the Adelaide Hills; the aircraft crashed and caught fire.",Significant_Damage_And_Serious_Injuries,47.3515982,11,0,77.0738377,0.32116192,77.86,7,32624.4911,4,0.00324948,722
9/4/28,,"Pocatello, Idaho",National Parks Airways,,,Fokker Super Universal,NC7242,809,7,7,0,,Minor_Damage_And_Injuries,59.0410959,11,5,68.1403829,0.25336531,80.79,2,26755.0079,2,0.3585355,4444
9/6/28,,"Heroldbach, Germany",Deutsche Lufthansa,,,Fokker FG III,D-180,1531,3,3,0,Engine failure.,Significant_Damage_And_Serious_Injuries,65.43379,12,7,49.4074749,0.42105373,81.45,4,35275.1737,3,0.06405297,7948
10/4/28,,"Gerona, Spain",Aeropostale,,,Breguet 14,,,3,3,0,,Highly_Fatal_And_Damaging,48.630137,7,22,65.2233364,0.33486549,81.31,4,36384.8863,1,0.0658222,9454
10/18/28,,"Polk, Pennsylvania",National Air Transport,,,Douglas M-4,,,1,1,0,The mail plane crashed and burned during the night.,Highly_Fatal_And_Damaging,55.6621005,5,13,21.1485871,0.81809665,82.86,6,42536.9611,2,0.01083061,1518
10/31/28,,"Valence, France",Air Union,,,Bleriot Spad 56,F-AIMN,,2,1,0,,Significant_Damage_And_Fatalities,67.4429224,12,4,74.7948952,0.23353119,85.61,7,25956.9935,2,0.00253425,8816
11/15/28,,Off Gibraltar,Aeropostale,,,Latecoere 32,F-AISN,,2,1,0,,Minor_Damage_And_Injuries,54.3835616,12,6,73.4731085,0.28870609,75.69,4,37388.6897,2,0.06863616,4818
11/24/28,,"Edgerton, Ohio",Universal Airlines,,Cleveland - Chicago,Hamilton H-47,,46,3,3,0,The mail plane crashed in a heavy snow storm.,Significant_Damage_And_Fatalities,72.0091324,11,3,62.9443938,0.32188316,85.71,7,43296.0712,3,0.00375007,11878
11/25/28,,"Bristolville, Ohio",National Air Transport,,,Douglas M-4,,,1,1,0,The mail plane crashed in a snow storm.,Significant_Damage_And_Serious_Injuries,32.4657534,15,4,74.7493163,0.2656264,78.21,6,40416.9035,1,0.0095141,879
11/25/28,,"Edgerton, Ohio",Continental Air Lines,,Cleveland - Louisville,Travel Air 4000,,,3,3,0,The mail plane crashed in a heavy snow storm,Highly_Fatal_And_Damaging,29.086758,13,10,74.5214221,0.30457339,79.05,4,40754.7656,2,0.07435758,11437
12/1/28,10:00,"Spur, Texas",Sunbeam Air Transport Co.,,San Antonio - Amarillo - Tulsa - Denver,Ford 4-AT-B Tri Motor,NC7862,4-AT-47,5,5,0,The aircraft crashed and burned while en route. Flames were seen aboard the plane before it crashed.,Significant_Damage_And_Serious_Injuries,57.1689498,8,5,88.8787603,0.21369708,80.16,6,14287.4755,2,0.00341452,253
12/3/28,8:00,Brazil,Syndicato Condor,,,Dornier Wal,P-BACA,63,14,14,0,"The seaplane took off form the bay and narrowly avoided a collision with another plane and in the process veered sharply and so abruptly that one of the wings was strained beyond its elastilimits. The pilot then lost control of the aircraft and it fell, tail spinning 300 feet into the water where one of the engines exploded on impact. It sunk immediately.",Significant_Damage_And_Fatalities,17.3059361,16,7,51.5952598,0.42249621,78.91,1,22087.486,0,0.8125532,1542
12/4/28,,"Rio de Janeiro, Brazil",,,,Junkers G24,,,6,6,0,The aircraft's wingtip struck the water and crashed into Rio de Janeiro Bay.,Minor_Damage_And_Injuries,30.8219178,15,6,54.6490428,0.37164876,81.39,3,35285.269,2,0.17562475,6986
12/11/28,,"Letzlingen, Germany",Deutsche Lufthansa,,,Junkers G-31,D-1473,3005,4,3,0,Weather related.,Minor_Damage_And_Injuries,62.7853881,6,1,33.6827712,0.66807862,77.25,3,38281.2924,2,0.19039636,10288
12/20/28,,"Huron, Ohio",National Air Transport,,Cleveland - Chicago,Douglas M-4,,,1,1,0,The mail plane crashed into an apple tree during a snow storm.,Highly_Fatal_And_Damaging,54.8401827,5,28,79.8541477,0.20612405,80.05,4,17326.7709,4,0.03115848,7061
12/23/28,,"Chattanooga, Tennessee",Interstate Airlines,,,Fairchild FC-2,,,4,4,0,Crashed onto a roof and garage on takeoff and burst into flames. The motor may have not been warmed- up enough.,Highly_Fatal_And_Damaging,17.1689498,16,15,75.2506837,0.29123044,76.78,4,31531.7962,0,0.0575082,2189
12/31/28,,"Reims, France",CIDNA,,,Blériot Spad 66,F-AEHX,40,3,2,0,Crashed into high ground in fog.,Significant_Damage_And_Serious_Injuries,51.4155251,9,3,71.3764813,0.22704003,77.96,3,38369.5422,3,0.19093699,9030
1/5/29,,"Stafford Springs, Connecticut",Colonial Air Transport,,,Fairchild FC-2,,,1,1,0,,Significant_Damage_And_Serious_Injuries,36.0730594,14,4,48.9061076,0.25264407,78.11,3,21369.8131,4,0.10589132,5662
1/18/29,,"Cove, Oregon",Varney Air Lines,,,Stearman C-38,,,1,1,0,While attempting to make an emergency landing on the Minam river the plane hit a bolder,Significant_Damage_And_Fatalities,30.1369863,12,0,52.2333637,0.78564082,81.13,1,37945.7803,3,1.39011858,1447
1/25/29,,"Near Corfu, Greece",Aeroespresso,,,CMASA Wal,I-AZDA,53,9,2,0,,Minor_Damage_And_Injuries,48.7671233,14,33,65.4968095,0.32909556,81.75,2,42621.8436,2,0.57777388,6487
1/31/29,,"Morgantown, West Virginia",Skyline Transportation Company,,,Travel Air 4000,,,1,1,0,,Highly_Fatal_And_Damaging,30.6392694,12,0,67.5934367,0.2692326,82.85,4,56326.3502,2,0.11478887,505
1/31/29,,Off Morocco,Aeropostale,,,Latecoere 26,,,2,2,0,,Significant_Damage_And_Serious_Injuries,41.1415525,12,0,62.6709207,0.31575261,79.15,1,30269.971,3,1.11360027,3379
3/17/29,,"Newark, New Jersey",Colonial Western Airlines,,Sightseeing,Ford 5-AT-B Tri Motor,NC7683,4-AT-41,15,14,0,The plane was making the last of a number of sightseeing flights when one of it's three engines failed. The Plane went out of control at an altitude of 200 ft. and crashed into a railroad freight car. Engine failure.,Significant_Damage_And_Serious_Injuries,43.5159817,12,3,82.0419325,0.25480779,80.96,5,22036.1723,4,0.01443729,9665
3/30/29,9:18,"Near Beaumont, California",New Standard Airlines,,Los Angeles - Phoenix - El Paso,Fokker F-VIIA,NC7888,617,4,4,0,"The aircraft crashed into a high mountain ridge, exploding on impact. Investigators speculated that upon encountering fog and winds in the treacherous mountain pass, the pilot may have turned the airliner around and was heading back to the airport when the crash occurred.",Minor_Damage_And_Injuries,46.9863014,11,2,53.9653601,0.46180382,80.23,2,43203.9825,3,0.5885599,8107
4/21/29,,"San Diego, California",Maddux Airlines / Military - U.S.Army Air Force,,San Diego - Phoenix,Ford 5-AT-B Tri-Motor / B-PW-9D,NC9636 / 28-037,4-AT-010,6,6,0,"A midair collision occurred  with a US Air Force Boeing PW-9D at 2,000 ft.  Five killed on the Tri-motor, one on the Boeing. Army pilot Lieutenant Howard Keefer, while flying above the airliner, was stunting and performed a steep banking turn downward, in an attempt to pass in front of the airliner. Instead, he misjudged the speed of the Maddux aircraft and his diving plane struck the cockpit of the Ford Tri-motor.  He was found criminally negligent.",Significant_Damage_And_Fatalities,9.9086758,19,12,54.0109389,0.46685251,82.15,5,30719.4991,1,0.02029626,9715
5/18/29,,Hungary,MALERT,,,Fokker F-III,H-MABC,,2,2,0,,Minor_Damage_And_Injuries,51.5525114,13,11,77.5296263,0.31647386,78.35,5,44315.6054,1,0.02910016,11780
5/22/29,,Algiers,Aeropostale,,,Cams 53,F-AISX,,5,4,0,,Significant_Damage_And_Fatalities,36.2557078,11,7,52.0510483,0.28041183,76.35,4,33112.5219,2,0.06088569,8538
6/10/29,,"Santiago de Cuba, Cuba",Pan American Airways,,Santiago de Cuba - Havana,Fokker F-X,NC9700,,5,2,0,Crashed while taking off. The muddy field prevented the aircraft from gaining altitude. The plane hit telephone wires and crashed.,Minor_Damage_And_Injuries,47.9908676,11,9,56.7912489,0.41492319,80.42,3,9560.90944,1,0.01247781,784
6/14/29,,"Barcelona, Spain",Aeropostale,,,Breguet 14,F-AFEJ,,2,1,0,,Significant_Damage_And_Fatalities,23.1050228,14,16,44.7128532,0.67565164,79.06,3,36422.8749,2,0.1810483,6884
6/17/29,,"Off Dungeness, England",Imperial Airways,,,Handley Page W-10,G-EBMT,W10/4,13,7,0,The plane was over the English Channel when an engine failed. The pilot tried to return to the airport but the plane ditched into the English Channel. The plane was named 'City of Ottawa.',Significant_Damage_And_Serious_Injuries,53.8356164,12,1,50.6836828,0.71784421,78.9,5,40541.729,1,0.02730777,2895
6/24/29,,"St. Paul, Minnesota",Northwest Orient Airlines,,St. Paul - Minneapolis,Ford 5-AT-B Tri-Motor,NC7416,5-AT-002,8,1,0,Crashed near Indian Mounds park shortly after taking off. Triple engine failure.,Significant_Damage_And_Serious_Injuries,63.5159817,13,4,49.0428441,0.25264407,78.48,7,9966.28139,2,0.00110264,7463
6/29/29,,"Lake Constance, Switzerland",Aero Lloyd,,,Domier Delphin III,D-1620,151,5,5,0,The aircraft crashed into lake Constance while attempting to landing.,Significant_Damage_And_Fatalities,67.9452055,12,35,60.6654512,0.41672629,78.56,4,27289.1165,1,0.050223,2426
6/29/29,,"Columbus, Ohio",Continental Air Lines,,,Travel Air 4000,,,1,1,0,,Significant_Damage_And_Serious_Injuries,26.6210046,17,0,73.7465816,0.36984566,78.92,1,39239.2396,2,1.43817383,2831
8/11/29,,"Clovis, New Mexico",Middle States Airlines,,,Lockheed Vega,NC870E,,4,4,0,,Significant_Damage_And_Serious_Injuries,29.4063927,16,10,64.8131267,0.58044789,77.87,3,43209.8141,3,0.21546133,8511
8/13/29,,"Perpignan, France",Aeropostale,,,Breguet 14,,,1,1,0,,Minor_Damage_And_Injuries,47.1232877,11,16,55.7885141,0.31178579,80.25,2,24422.9434,3,0.3305286,535
8/24/29,,"Sochi, Russia",Ukvozduchput,,,Kalinin K-4,CCCP-217,,1,1,0,,Minor_Damage_And_Injuries,50.8675799,13,3,62.6253418,0.52527299,89.82,5,32791.0147,1,0.02122465,4064
8/24/29,,"Elm, Germany",Deutsche Lufthansa,,,Fokker FG II,D-757,1571,5,4,0,Weather related.,Minor_Damage_And_Injuries,76.1187215,6,1,65.3600729,0.46108258,75.41,4,22083.7154,4,0.04033553,6740
9/2/29,,"Needles, California",Associated Aviators,,,Lockheed Vega,NR859E,,2,1,0,The plane crashed after going into a tail spin. The mechaniwas able to parachute to safety.,Significant_Damage_And_Fatalities,78.6757991,9,1,62.260711,0.42790552,77.09,6,28815.0595,4,0.0070379,4975
